N,Time
52571,0.412635
52581,0.413258
52591,0.411722
52601,0.413902
52611,0.414223
52621,0.412177
52631,0.414241
52641,0.414060
52651,0.413576
52661,0.413784
52671,0.412326
52681,0.414088
52691,0.414323
52701,0.414184
52711,0.414089
52721,0.414205
52731,0.414720
52741,0.415238
52751,0.414706
52761,0.414671
52771,0.415428
52781,0.413006
52791,0.412941
52801,0.416227
52811,0.413144
52821,0.415885
52831,0.416264
52841,0.415561
52851,0.415649
52861,0.415426
52871,0.415848
52881,0.415289
52891,0.415572
52901,0.415305
52911,0.415822
52921,0.416884
52931,0.416227
52941,0.415829
52951,0.415482
52961,0.417094
52971,0.416390
52981,0.416787
52991,0.415999
53001,0.417149
53011,0.417633
53021,0.416515
53031,0.417576
53041,0.416745
53051,0.417256
53061,0.416554
53071,0.415459
53081,0.418145
53091,0.417129
53101,0.416087
53111,0.416595
53121,0.417481
53131,0.416952
53141,0.417708
53151,0.416489
53161,0.419866
53171,0.418225
53181,0.416968
53191,0.416813
53201,0.417755
53211,0.418927
53221,0.416863
53231,0.417914
53241,0.417969
53251,0.417242
53261,0.417887
53271,0.417419
53281,0.418242
53291,0.419698
53301,0.418860
53311,0.422518
53321,0.431392
53331,0.453041
53341,0.427960
53351,0.430523
53361,0.420189
53371,0.419634
53381,0.418929
53391,0.418381
53401,0.419329
53411,0.419241
53421,0.419603
53431,0.420482
53441,0.420307
53451,0.419080
53461,0.421125
53471,0.419667
53481,0.421042
53491,0.420903
53501,0.419626
53511,0.421631
53521,0.421444
53531,0.421411
53541,0.421027
53551,0.418728
53561,0.422478
53571,0.421589
53581,0.420980
53591,0.421224
53601,0.421124
53611,0.421003
53621,0.421236
53631,0.420700
53641,0.422914
53651,0.423952
53661,0.420904
53671,0.422281
53681,0.421932
53691,0.422335
53701,0.422432
53711,0.421366
53721,0.420664
53731,0.422683
53741,0.421032
53751,0.422115
53761,0.423005
53771,0.423416
53781,0.423746
53791,0.422393
53801,0.426011
53811,0.422783
53821,0.423060
53831,0.421723
53841,0.423798
53851,0.424151
53861,0.423992
53871,0.423340
53881,0.429989
53891,0.431034
53901,0.427833
53911,0.429685
53921,0.429161
53931,0.429904
53941,0.429058
53951,0.426847
53961,0.423494
53971,0.435995
53981,0.424033
53991,0.424541
54001,0.425505
54011,0.423477
54021,0.425553
54031,0.423933
54041,0.425168
54051,0.424952
54061,0.425418
54071,0.424377
54081,0.425332
54091,0.424318
54101,0.424642
54111,0.424531
54121,0.425219
54131,0.424826
54141,0.426453
54151,0.425914
54161,0.426135
54171,0.425883
54181,0.425027
54191,0.424073
54201,0.426374
54211,0.425108
54221,0.426306
54231,0.425104
54241,0.425587
54251,0.426942
54261,0.424518
54271,0.426824
54281,0.426264
54291,0.427404
54301,0.425414
54311,0.425967
54321,0.426108
54331,0.427227
54341,0.426813
54351,0.426917
54361,0.426577
54371,0.428130
54381,0.425377
54391,0.427281
54401,0.427627
54411,0.426389
54421,0.428470
54431,0.425879
54441,0.427818
54451,0.428261
54461,0.428496
54471,0.427399
54481,0.428775
54491,0.428296
54501,0.428286
54511,0.427693
54521,0.428957
54531,0.429305
54541,0.427452
54551,0.427415
54561,0.428072
54571,0.427854
54581,0.430201
54591,0.426374
54601,0.429723
54611,0.428802
54621,0.428438
54631,0.429596
54641,0.430805
54651,0.431213
54661,0.429113
54671,0.428658
54681,0.427826
54691,0.429548
54701,0.429670
54711,0.431757
54721,0.430115
54731,0.430183
54741,0.430769
54751,0.430711
54761,0.430085
54771,0.430604
54781,0.430571
54791,0.430965
54801,0.431103
54811,0.430064
54821,0.431143
54831,0.430127
54841,0.431406
54851,0.430022
54861,0.429666
54871,0.430569
54881,0.430568
54891,0.431633
54901,0.430839
54911,0.430583
54921,0.432931
54931,0.431764
54941,0.431880
54951,0.432380
54961,0.431516
54971,0.432093
54981,0.433621
54991,0.430507
55001,0.432528
55011,0.432321
55021,0.432439
55031,0.432108
55041,0.433069
55051,0.433940
55061,0.432421
55071,0.432046
55081,0.432802
55091,0.432313
55101,0.430220
55111,0.431110
55121,0.433484
55131,0.431991
55141,0.433255
55151,0.432610
55161,0.435112
55171,0.435056
55181,0.433175
55191,0.432271
55201,0.434577
55211,0.434269
55221,0.433607
55231,0.433326
55241,0.432351
55251,0.432867
55261,0.433710
55271,0.435669
55281,0.431759
55291,0.433604
55301,0.434839
55311,0.432958
55321,0.433817
55331,0.434218
55341,0.435491
55351,0.435222
55361,0.436917
55371,0.436700
55381,0.434668
55391,0.434303
55401,0.435365
55411,0.435195
55421,0.434471
55431,0.435871
55441,0.436756
55451,0.436074
55461,0.435078
55471,0.436157
55481,0.436219
55491,0.436611
55501,0.434912
55511,0.435689
55521,0.436214
55531,0.434691
55541,0.437161
55551,0.435081
55561,0.436000
55571,0.438434
55581,0.434966
55591,0.436804
55601,0.437222
55611,0.437353
55621,0.436742
55631,0.437255
55641,0.437035
55651,0.437799
55661,0.438357
55671,0.438941
55681,0.438176
55691,0.436396
55701,0.438643
55711,0.438897
55721,0.437389
55731,0.438964
55741,0.437702
55751,0.438292
55761,0.437864
55771,0.439937
55781,0.437909
55791,0.438507
55801,0.438723
55811,0.438016
55821,0.438545
55831,0.439433
55841,0.439675
55851,0.441249
55861,0.440513
55871,0.440889
55881,0.441494
55891,0.439901
55901,0.437298
55911,0.439404
55921,0.440023
55931,0.439496
55941,0.438358
55951,0.439776
55961,0.440176
55971,0.438687
55981,0.441018
55991,0.439348
56001,0.440830
56011,0.441519
56021,0.440085
56031,0.439977
56041,0.440927
56051,0.441054
56061,0.439460
56071,0.440340
56081,0.440328
56091,0.438551
56101,0.441699
56111,0.439984
56121,0.440973
56131,0.440328
56141,0.440780
56151,0.441255
56161,0.440595
56171,0.439779
56181,0.439491
56191,0.440579
56201,0.441305
56211,0.441716
56221,0.441616
56231,0.440775
56241,0.442263
56251,0.441649
56261,0.440906
56271,0.440023
56281,0.439608
56291,0.441713
56301,0.440580
56311,0.442057
56321,0.442591
56331,0.442747
56341,0.443865
56351,0.441356
56361,0.442895
56371,0.442146
56381,0.440723
56391,0.442984
56401,0.441428
56411,0.444854
56421,0.443447
56431,0.444704
56441,0.443541
56451,0.442181
56461,0.443127
56471,0.443791
56481,0.444534
56491,0.444346
56501,0.443607
56511,0.441331
56521,0.444023
56531,0.443554
56541,0.442846
56551,0.444378
56561,0.444361
56571,0.445378
56581,0.445303
56591,0.443413
56601,0.445501
56611,0.443505
56621,0.444219
56631,0.444887
56641,0.446310
56651,0.445664
56661,0.445809
56671,0.444334
56681,0.446485
56691,0.446306
56701,0.445336
56711,0.445536
56721,0.445496
56731,0.445101
56741,0.447069
56751,0.445123
56761,0.446408
56771,0.445314
56781,0.445868
56791,0.447066
56801,0.447182
56811,0.445480
56821,0.446843
56831,0.445904
56841,0.446663
56851,0.447726
56861,0.446786
56871,0.446414
56881,0.448095
56891,0.448677
56901,0.446594
56911,0.447098
56921,0.447682
56931,0.448583
56941,0.447600
56951,0.450613
56961,0.446624
56971,0.448305
56981,0.447311
56991,0.447401
57001,0.447479
57011,0.450152
57021,0.447521
57031,0.447790
57041,0.449866
57051,0.449203
57061,0.448235
57071,0.447517
57081,0.448338
57091,0.449901
57101,0.447063
57111,0.449008
57121,0.449363
57131,0.449592
57141,0.450123
57151,0.447952
57161,0.449382
57171,0.449822
57181,0.447929
57191,0.447834
57201,0.448612
57211,0.449178
57221,0.450953
57231,0.448283
57241,0.448608
57251,0.449224
57261,0.448378
57271,0.450595
57281,0.449750
57291,0.447731
57301,0.449645
57311,0.448489
57321,0.448305
57331,0.450140
57341,0.449817
57351,0.448627
57361,0.450973
57371,0.450976
57381,0.450007
57391,0.449078
57401,0.450024
57411,0.450444
57421,0.449790
57431,0.450838
57441,0.452857
57451,0.451958
57461,0.450953
57471,0.450038
57481,0.451464
57491,0.451051
57501,0.450970
57511,0.450729
57521,0.452301
57531,0.451368
57541,0.452312
57551,0.451216
57561,0.450690
57571,0.451386
57581,0.451920
57591,0.452989
57601,0.452850
57611,0.452544
57621,0.452634
57631,0.453096
57641,0.452259
57651,0.451306
57661,0.451788
57671,0.455846
57681,0.452286
57691,0.453952
57701,0.453822
57711,0.453204
57721,0.453168
57731,0.454815
57741,0.455121
57751,0.455397
57761,0.455259
57771,0.453920
57781,0.455132
57791,0.452544
57801,0.453156
57811,0.455161
57821,0.453250
57831,0.453728
57841,0.454982
57851,0.454512
57861,0.455513
57871,0.455270
57881,0.455272
57891,0.454691
57901,0.453464
57911,0.455811
57921,0.455385
57931,0.456467
57941,0.456170
57951,0.454797
57961,0.456692
57971,0.455317
57981,0.455688
57991,0.456389
58001,0.454784
58011,0.456442
58021,0.455398
58031,0.454945
58041,0.457041
58051,0.456803
58061,0.456714
58071,0.455654
58081,0.457846
58091,0.456860
58101,0.456333
58111,0.456124
58121,0.455678
58131,0.457283
58141,0.455771
58151,0.456156
58161,0.456364
58171,0.457231
58181,0.457637
58191,0.456420
58201,0.457259
58211,0.457104
58221,0.455732
58231,0.456878
58241,0.455328
58251,0.458556
58261,0.457639
58271,0.456467
58281,0.456073
58291,0.457036
58301,0.458309
58311,0.456350
58321,0.455955
58331,0.458611
58341,0.458625
58351,0.456811
58361,0.457054
58371,0.459199
58381,0.456872
58391,0.457468
58401,0.459184
58411,0.459351
58421,0.458948
58431,0.458435
58441,0.457823
58451,0.459379
58461,0.457894
58471,0.459484
58481,0.459112
58491,0.458909
58501,0.459511
58511,0.458792
58521,0.460740
58531,0.458652
58541,0.459459
58551,0.461160
58561,0.460890
58571,0.459721
58581,0.461364
58591,0.460912
58601,0.461481
58611,0.458672
58621,0.460350
58631,0.460082
58641,0.461160
58651,0.461382
58661,0.461154
58671,0.460707
58681,0.461134
58691,0.460820
58701,0.472140
58711,0.467088
58721,0.461969
58731,0.461464
58741,0.462374
58751,0.461315
58761,0.463136
58771,0.460469
58781,0.461432
58791,0.462216
58801,0.462086
58811,0.462012
58821,0.463849
58831,0.461450
58841,0.463369
58851,0.463720
58861,0.462674
58871,0.461799
58881,0.462649
58891,0.463437
58901,0.462969
58911,0.462176
58921,0.463050
58931,0.462724
58941,0.463113
58951,0.462542
58961,0.464590
58971,0.464734
58981,0.464087
58991,0.462721
59001,0.464034
59011,0.463737
59021,0.463710
59031,0.463302
59041,0.463681
59051,0.462923
59061,0.463276
59071,0.464168
59081,0.465559
59091,0.466292
59101,0.464177
59111,0.464108
59121,0.465782
59131,0.464384
59141,0.463743
59151,0.463163
59161,0.464048
59171,0.466749
59181,0.464700
59191,0.465096
59201,0.466152
59211,0.465740
59221,0.466412
59231,0.464027
59241,0.464085
59251,0.464855
59261,0.465482
59271,0.464770
59281,0.465567
59291,0.465646
59301,0.465892
59311,0.464707
59321,0.465239
59331,0.465148
59341,0.466048
59351,0.466402
59361,0.466570
59371,0.466565
59381,0.465355
59391,0.465596
59401,0.466719
59411,0.464017
59421,0.466646
59431,0.466582
59441,0.466698
59451,0.466926
59461,0.467830
59471,0.465525
59481,0.466754
59491,0.465991
59501,0.467005
59511,0.467050
59521,0.467039
59531,0.467112
59541,0.468196
59551,0.466707
59561,0.467071
59571,0.468135
59581,0.467059
59591,0.468119
59601,0.467272
59611,0.471352
59621,0.468142
59631,0.467234
59641,0.469533
59651,0.470193
59661,0.467288
59671,0.469932
59681,0.469732
59691,0.470955
59701,0.468058
59711,0.468399
59721,0.469390
59731,0.468822
59741,0.468879
59751,0.468538
59761,0.470868
59771,0.469524
59781,0.469553
59791,0.469590
59801,0.469531
59811,0.469614
59821,0.470451
59831,0.471036
59841,0.471220
59851,0.470737
59861,0.471155
59871,0.469924
59881,0.469722
59891,0.471416
59901,0.471149
59911,0.470599
59921,0.471219
59931,0.471177
59941,0.470015
59951,0.472013
59961,0.472055
59971,0.471925
59981,0.471449
59991,0.471251
60001,0.473469
60011,0.473915
60021,0.473801
60031,0.470506
60041,0.473571
60051,0.471999
60061,0.471469
60071,0.473349
60081,0.472801
60091,0.471534
60101,0.470297
60111,0.470498
60121,0.473049
60131,0.472264
60141,0.472789
60151,0.471236
60161,0.474972
60171,0.474020
60181,0.474508
60191,0.471757
60201,0.472639
60211,0.475771
60221,0.473064
60231,0.473262
60241,0.473291
60251,0.473318
60261,0.472113
60271,0.473484
60281,0.474271
60291,0.475555
60301,0.473039
60311,0.472430
60321,0.473548
60331,0.473266
60341,0.472256
60351,0.473266
60361,0.473060
60371,0.473629
60381,0.473560
60391,0.474069
60401,0.473049
60411,0.473510
60421,0.474836
60431,0.473537
60441,0.477582
60451,0.473616
60461,0.472888
60471,0.475043
60481,0.476044
60491,0.475317
60501,0.475703
60511,0.474808
60521,0.476442
60531,0.476377
60541,0.474918
60551,0.475308
60561,0.476576
60571,0.475588
60581,0.475670
60591,0.475204
60601,0.477572
60611,0.476210
60621,0.476287
60631,0.476587
60641,0.477584
60651,0.476643
60661,0.477423
60671,0.477034
60681,0.475870
60691,0.476605
60701,0.476485
60711,0.477778
60721,0.476951
60731,0.477249
60741,0.478672
60751,0.476814
60761,0.477511
60771,0.478052
60781,0.476652
60791,0.478319
60801,0.477590
60811,0.477942
60821,0.477403
60831,0.478160
60841,0.478164
60851,0.485214
60861,0.477041
60871,0.478926
60881,0.478814
60891,0.480342
60901,0.479116
60911,0.477925
60921,0.479131
60931,0.479846
60941,0.476942
60951,0.478534
60961,0.480332
60971,0.479149
60981,0.481419
60991,0.478682
61001,0.479596
61011,0.480623
61021,0.480337
61031,0.480251
61041,0.479105
61051,0.479529
61061,0.480037
61071,0.480411
61081,0.482167
61091,0.479491
61101,0.479337
61111,0.480703
61121,0.480632
61131,0.480381
61141,0.479447
61151,0.478880
61161,0.480299
61171,0.480863
61181,0.479760
61191,0.479163
61201,0.481078
61211,0.482006
61221,0.482789
61231,0.481163
61241,0.482340
61251,0.481871
61261,0.481375
61271,0.482548
61281,0.481264
61291,0.481419
61301,0.481071
61311,0.479641
61321,0.480768
61331,0.480847
61341,0.479974
61351,0.481266
61361,0.482077
61371,0.483377
61381,0.481534
61391,0.481565
61401,0.481086
61411,0.480165
61421,0.481486
61431,0.482252
61441,0.482370
61451,0.483024
61461,0.482779
61471,0.481896
61481,0.481397
61491,0.482197
61501,0.481429
61511,0.482338
61521,0.483405
61531,0.482862
61541,0.482931
61551,0.481754
61561,0.483236
61571,0.482877
61581,0.482273
61591,0.484617
61601,0.483583
61611,0.484549
61621,0.483108
61631,0.485707
61641,0.484653
61651,0.485397
61661,0.482870
61671,0.485545
61681,0.485280
61691,0.485133
61701,0.483371
61711,0.485329
61721,0.486437
61731,0.485406
61741,0.484397
61751,0.486227
61761,0.486898
61771,0.486829
61781,0.485931
61791,0.484550
61801,0.486230
61811,0.487472
61821,0.484422
61831,0.486318
61841,0.486177
61851,0.488882
61861,0.486976
61871,0.485492
61881,0.486981
61891,0.486437
61901,0.486021
61911,0.485300
61921,0.487347
61931,0.486920
61941,0.487619
61951,0.486439
61961,0.487079
61971,0.488380
61981,0.485967
61991,0.488053
62001,0.487914
62011,0.486426
62021,0.485641
62031,0.488196
62041,0.487551
62051,0.488272
62061,0.486689
62071,0.486697
62081,0.489889
62091,0.486858
62101,0.488406
62111,0.487489
62121,0.489430
62131,0.487777
62141,0.487254
62151,0.487984
62161,0.488254
62171,0.490513
62181,0.489465
62191,0.487168
62201,0.489056
62211,0.488679
62221,0.489138
62231,0.488213
62241,0.488725
62251,0.489785
62261,0.489299
62271,0.487871
62281,0.489920
62291,0.489699
62301,0.489089
62311,0.490235
62321,0.489049
62331,0.489505
62341,0.489585
62351,0.487702
62361,0.489089
62371,0.490212
62381,0.489043
62391,0.487630
62401,0.489011
62411,0.488206
62421,0.489424
62431,0.488665
62441,0.490553
62451,0.489100
62461,0.489917
62471,0.490122
62481,0.490049
62491,0.490544
62501,0.490531
62511,0.489525
62521,0.492388
62531,0.491394
62541,0.489804
62551,0.490347
62561,0.490655
62571,0.491574
62581,0.494623
62591,0.490205
62601,0.493334
62611,0.491297
62621,0.491015
62631,0.492113
62641,0.492203
62651,0.491518
62661,0.492612
62671,0.491716
62681,0.492553
62691,0.492710
62701,0.491643
62711,0.491614
62721,0.493494
62731,0.491056
62741,0.493504
62751,0.491919
62761,0.492561
62771,0.493895
62781,0.492832
62791,0.493942
62801,0.491768
62811,0.494707
62821,0.494833
62831,0.493689
62841,0.493230
62851,0.495380
62861,0.493278
62871,0.494528
62881,0.495739
62891,0.495746
62901,0.494673
62911,0.493504
62921,0.494881
62931,0.496164
62941,0.494998
62951,0.494844
62961,0.494270
62971,0.493454
62981,0.495483
62991,0.495333
63001,0.496925
63011,0.494436
63021,0.493056
63031,0.497413
63041,0.495372
63051,0.497165
63061,0.495121
63071,0.493523
63081,0.495738
63091,0.496003
63101,0.493608
63111,0.496780
63121,0.495660
63131,0.496101
63141,0.495699
63151,0.495323
63161,0.496286
63171,0.497473
63181,0.496015
63191,0.494908
63201,0.496766
63211,0.496147
63221,0.497889
63231,0.495436
63241,0.496194
63251,0.498501
63261,0.495293
63271,0.498589
63281,0.496954
63291,0.495101
63301,0.497284
63311,0.495796
63321,0.498394
63331,0.497903
63341,0.497163
63351,0.496237
63361,0.498885
63371,0.499760
63381,0.494716
63391,0.497147
63401,0.497322
63411,0.497913
63421,0.495804
63431,0.496563
63441,0.496561
63451,0.497223
63461,0.497381
63471,0.497951
63481,0.497337
63491,0.497262
63501,0.498727
63511,0.498589
63521,0.498305
63531,0.500306
63541,0.499096
63551,0.498902
63561,0.499436
63571,0.499604
63581,0.499449
63591,0.499870
63601,0.500487
63611,0.497947
63621,0.501572
63631,0.499487
63641,0.498929
63651,0.498612
63661,0.498734
63671,0.500996
63681,0.501173
63691,0.500862
63701,0.499622
63711,0.500541
63721,0.500821
63731,0.499506
63741,0.498138
63751,0.500387
63761,0.500925
63771,0.501231
63781,0.502070
63791,0.500516
63801,0.502338
63811,0.501605
63821,0.500943
63831,0.500745
63841,0.501178
63851,0.502604
63861,0.501971
63871,0.503041
63881,0.503318
63891,0.504036
63901,0.498626
63911,0.503514
63921,0.502053
63931,0.501667
63941,0.503656
63951,0.501588
63961,0.506229
63971,0.503376
63981,0.503977
63991,0.502975
64001,0.502653
64011,0.503361
64021,0.502859
64031,0.503059
64041,0.502615
64051,0.503906
64061,0.502455
64071,0.503578
64081,0.503079
64091,0.503557
64101,0.504376
64111,0.505585
64121,0.507745
64131,0.503556
64141,0.503565
64151,0.502708
64161,0.503845
64171,0.504433
64181,0.505906
64191,0.504484
64201,0.505554
64211,0.502879
64221,0.504654
64231,0.506192
64241,0.502714
64251,0.503720
64261,0.503583
64271,0.504380
64281,0.506761
64291,0.504043
64301,0.504760
64311,0.506868
64321,0.505288
64331,0.505668
64341,0.505215
64351,0.505531
64361,0.506348
64371,0.504451
64381,0.506159
64391,0.505029
64401,0.504993
64411,0.505893
64421,0.505038
64431,0.505455
64441,0.505668
64451,0.505954
64461,0.504917
64471,0.505221
64481,0.507189
64491,0.507051
64501,0.504337
64511,0.505356
64521,0.506778
64531,0.505699
64541,0.505388
64551,0.506313
64561,0.507301
64571,0.507490
64581,0.506694
64591,0.507436
64601,0.508880
64611,0.506994
64621,0.506144
64631,0.510421
64641,0.506811
64651,0.507641
64661,0.507722
64671,0.507497
64681,0.509583
64691,0.507246
64701,0.507297
64711,0.509135
64721,0.508244
64731,0.508295
64741,0.508684
64751,0.508539
64761,0.509408
64771,0.508489
64781,0.509500
64791,0.510293
64801,0.508695
64811,0.511633
64821,0.507807
64831,0.506999
64841,0.510183
64851,0.508692
64861,0.509277
64871,0.509086
64881,0.510515
64891,0.511443
64901,0.509640
64911,0.508948
64921,0.509959
64931,0.509169
64941,0.508958
64951,0.511221
64961,0.510465
64971,0.511656
64981,0.510956
64991,0.509377
65001,0.511622
65011,0.510541
65021,0.510022
65031,0.510215
65041,0.511881
65051,0.512703
65061,0.511279
65071,0.510304
65081,0.511748
65091,0.512803
65101,0.512074
65111,0.512068
65121,0.511623
65131,0.512746
65141,0.512044
65151,0.522067
65161,0.511301
65171,0.511391
65181,0.512028
65191,0.510119
65201,0.510656
65211,0.514358
65221,0.513114
65231,0.512754
65241,0.512766
65251,0.513182
65261,0.512549
65271,0.512784
65281,0.513883
65291,0.513890
65301,0.512614
65311,0.510751
65321,0.513326
65331,0.513346
65341,0.513624
65351,0.514370
65361,0.514611
65371,0.512851
65381,0.514763
65391,0.514067
65401,0.515380
65411,0.512117
65421,0.512961
65431,0.512127
65441,0.512477
65451,0.514089
65461,0.512229
65471,0.514528
65481,0.514077
65491,0.514205
65501,0.514730
65511,0.512765
65521,0.513342
65531,0.514220
65541,0.512216
65551,0.514030
65561,0.513771
65571,0.515059
65581,0.514370
65591,0.513198
65601,0.514197
65611,0.513221
65621,0.515056
65631,0.514156
65641,0.514725
65651,0.517951
65661,0.515845
65671,0.516570
65681,0.516202
65691,0.515857
65701,0.516135
65711,0.515816
65721,0.515913
65731,0.516705
65741,0.513765
65751,0.515862
65761,0.516002
65771,0.516318
65781,0.517581
65791,0.514972
65801,0.518110
65811,0.517049
65821,0.515313
65831,0.517202
65841,0.517645
65851,0.518025
65861,0.516968
65871,0.517158
65881,0.517512
65891,0.517602
65901,0.515795
65911,0.518858
65921,0.518620
65931,0.519200
65941,0.518271
65951,0.517790
65961,0.519162
65971,0.518344
65981,0.516339
65991,0.517567
66001,0.518158
66011,0.517684
66021,0.518933
66031,0.518599
66041,0.521305
66051,0.521305
66061,0.520357
66071,0.520882
66081,0.521081
66091,0.518024
66101,0.518139
66111,0.518747
66121,0.520527
66131,0.519540
66141,0.520071
66151,0.520403
66161,0.519973
66171,0.523848
66181,0.520701
66191,0.519970
66201,0.521803
66211,0.520999
66221,0.519388
66231,0.520532
66241,0.521175
66251,0.520006
66261,0.523867
66271,0.520469
66281,0.521414
66291,0.522398
66301,0.520159
66311,0.520908
66321,0.519505
66331,0.521816
66341,0.521236
66351,0.522724
66361,0.520802
66371,0.521412
66381,0.519416
66391,0.524578
66401,0.521435
66411,0.522337
66421,0.522720
66431,0.520148
66441,0.522285
66451,0.520387
66461,0.520786
66471,0.521954
66481,0.524466
66491,0.522622
66501,0.522954
66511,0.522641
66521,0.521899
66531,0.523217
66541,0.520830
66551,0.521352
66561,0.522878
66571,0.524057
66581,0.522627
66591,0.522423
66601,0.523927
66611,0.522945
66621,0.522293
66631,0.524298
66641,0.522417
66651,0.524699
66661,0.523546
66671,0.521918
66681,0.523018
66691,0.523541
66701,0.522256
66711,0.526737
66721,0.525175
66731,0.525060
66741,0.523507
66751,0.522694
66761,0.523887
66771,0.523409
66781,0.523469
66791,0.523771
66801,0.524929
66811,0.526950
66821,0.524716
66831,0.524686
66841,0.525834
66851,0.524146
66861,0.524475
66871,0.524080
66881,0.526098
66891,0.524441
66901,0.526199
66911,0.525040
66921,0.525977
66931,0.525273
66941,0.525420
66951,0.526120
66961,0.526794
66971,0.526273
66981,0.527062
66991,0.525502
67001,0.527233
67011,0.526164
67021,0.528222
67031,0.525813
67041,0.527463
67051,0.530199
67061,0.527893
67071,0.525842
67081,0.526888
67091,0.527625
67101,0.527317
67111,0.528507
67121,0.527957
67131,0.528580
67141,0.527510
67151,0.527689
67161,0.529125
67171,0.527326
67181,0.527071
67191,0.528068
67201,0.528274
67211,0.528484
67221,0.528126
67231,0.527077
67241,0.529493
67251,0.528863
67261,0.529798
67271,0.528922
67281,0.528780
67291,0.528835
67301,0.528618
67311,0.529621
67321,0.528285
67331,0.527356
67341,0.528903
67351,0.528630
67361,0.530428
67371,0.530266
67381,0.528666
67391,0.532276
67401,0.530251
67411,0.530290
67421,0.527345
67431,0.529746
67441,0.530284
67451,0.529757
67461,0.531686
67471,0.528869
67481,0.530126
67491,0.528287
67501,0.530627
67511,0.530942
67521,0.529468
67531,0.529738
67541,0.529579
67551,0.528531
67561,0.529138
67571,0.530041
67581,0.530819
67591,0.529516
67601,0.529801
67611,0.529474
67621,0.530808
67631,0.531657
67641,0.531683
67651,0.531157
67661,0.532202
67671,0.531019
67681,0.533474
67691,0.533017
67701,0.532432
67711,0.531042
67721,0.531404
67731,0.531356
67741,0.531982
67751,0.532494
67761,0.533409
67771,0.532990
67781,0.534139
67791,0.532690
67801,0.533635
67811,0.533901
67821,0.534555
67831,0.533082
67841,0.533488
67851,0.534010
67861,0.534709
67871,0.532216
67881,0.533938
67891,0.534658
67901,0.533633
67911,0.532821
67921,0.533451
67931,0.534680
67941,0.536230
67951,0.533408
67961,0.534859
67971,0.535900
67981,0.535005
67991,0.534585
68001,0.535133
68011,0.533125
68021,0.535930
68031,0.534328
68041,0.536181
68051,0.536093
68061,0.534137
68071,0.536312
68081,0.533202
68091,0.536859
68101,0.537504
68111,0.535072
68121,0.534575
68131,0.534214
68141,0.536075
68151,0.536868
68161,0.534119
68171,0.537268
68181,0.534424
68191,0.534613
68201,0.535319
68211,0.536538
68221,0.536484
68231,0.536196
68241,0.536701
68251,0.537923
68261,0.537158
68271,0.534835
68281,0.536686
68291,0.535212
68301,0.535647
68311,0.538372
68321,0.534974
68331,0.538179
68341,0.536685
68351,0.535740
68361,0.536624
68371,0.535544
68381,0.536667
68391,0.537855
68401,0.536892
68411,0.537656
68421,0.536615
68431,0.537179
68441,0.536891
68451,0.536224
68461,0.537108
68471,0.537509
68481,0.537917
68491,0.535739
68501,0.538139
68511,0.537454
68521,0.536877
68531,0.535123
68541,0.535427
68551,0.539075
68561,0.537439
68571,0.537437
68581,0.538801
68591,0.538073
68601,0.537046
68611,0.538864
68621,0.538084
68631,0.541224
68641,0.538843
68651,0.539192
68661,0.538937
68671,0.537310
68681,0.541252
68691,0.540144
68701,0.538474
68711,0.539572
68721,0.538466
68731,0.539469
68741,0.539679
68751,0.540560
68761,0.540839
68771,0.539868
68781,0.539359
68791,0.539996
68801,0.540744
68811,0.541577
68821,0.541885
68831,0.538219
68841,0.541998
68851,0.539362
68861,0.538761
68871,0.539598
68881,0.540496
68891,0.541256
68901,0.540266
68911,0.540456
68921,0.540408
68931,0.542727
68941,0.541896
68951,0.542475
68961,0.542444
68971,0.542107
68981,0.541334
68991,0.543203
69001,0.541686
69011,0.542490
69021,0.541386
69031,0.542468
69041,0.542768
69051,0.544060
69061,0.544532
69071,0.544023
69081,0.543357
69091,0.543499
69101,0.542057
69111,0.543659
69121,0.544832
69131,0.544215
69141,0.544806
69151,0.543223
69161,0.545592
69171,0.543419
69181,0.543265
69191,0.543764
69201,0.544172
69211,0.543647
69221,0.544900
69231,0.544984
69241,0.543336
69251,0.542965
69261,0.542895
69271,0.543270
69281,0.545088
69291,0.546569
69301,0.543705
69311,0.542253
69321,0.544682
69331,0.545049
69341,0.543713
69351,0.544667
69361,0.545205
69371,0.545552
69381,0.544397
69391,0.544622
69401,0.545711
69411,0.545318
69421,0.546054
69431,0.544845
69441,0.545345
69451,0.546011
69461,0.543483
69471,0.545614
69481,0.545339
69491,0.545658
69501,0.545170
69511,0.544279
69521,0.545737
69531,0.546682
69541,0.547698
69551,0.545599
69561,0.545391
69571,0.545916
69581,0.544615
69591,0.545663
69601,0.546030
69611,0.545506
69621,0.544368
69631,0.545801
69641,0.546515
69651,0.545875
69661,0.545831
69671,0.548397
69681,0.547080
69691,0.548731
69701,0.546931
69711,0.546300
69721,0.547694
69731,0.547408
69741,0.546933
69751,0.548980
69761,0.546449
69771,0.548543
69781,0.547301
69791,0.545920
69801,0.549493
69811,0.548776
69821,0.548758
69831,0.549425
69841,0.548639
69851,0.549530
69861,0.547192
69871,0.547379
69881,0.550385
69891,0.547824
69901,0.549756
69911,0.547941
69921,0.548652
69931,0.549676
69941,0.548458
69951,0.549136
69961,0.550016
69971,0.549300
69981,0.548493
69991,0.549559
70001,0.550689
70011,0.550555
70021,0.550927
70031,0.550970
70041,0.550827
70051,0.550926
